"ID","Day","Benin","Papua New Guinea","Angola","Cambodia","Sudan","Kazakhstan","Paraguay","Portugal","Syria","Bahamas","Grenada","Greece","Latvia","Mongolia","Iran","Morocco","Mali","Panama","Guatemala","Guyana","Iraq","Chile","Laos","Nepal","Argentina","Seychelles","Tanzania","Ukraine","Belize","Ghana","Zambia","Congo (Brazzaville)","Holy See","Bahrain","India","Canada","Guinea-Bissau","Maldives","Turkey","Belgium","Namibia","Comoros","Finland","North Macedonia","South Africa","Trinidad and Tobago","Central African Republic","Georgia","Jamaica","Peru","Saint Kitts and Nevis","Germany","Yemen","Eritrea","Fiji","Guinea","Chad","Somalia","Sao Tome and Principe","Madagascar","Thailand","Equatorial Guinea","Libya","Costa Rica","Sweden","Taiwan*","Vietnam","West Bank and Gaza","Malawi","Andorra","Liechtenstein","Poland","Bulgaria","Jordan","Kuwait","Nigeria","Tunisia","Croatia","Sri Lanka","Uruguay","Timor-Leste","United Kingdom","United Arab Emirates","Kenya","Switzerland","Spain","Brunei","Djibouti","Lebanon","Azerbaijan","Cuba","Liberia","Venezuela","Burkina Faso","Mauritania","Saint Lucia","Israel","San Marino","Australia","Tajikistan","Estonia","Cameroon","Cyprus","Malaysia","Iceland","Oman","MS Zaandam","Armenia","Gabon","Austria","Mozambique","El Salvador","Monaco","Luxembourg","Brazil","Algeria","Cabo Verde","Slovenia","Diamond Princess","Lesotho","US","Antigua and Barbuda","Colombia","Ecuador","Western Sahara","Hungary","South Sudan","Japan","Moldova","Belarus","Mauritius","Albania","New Zealand","Eswatini","Senegal","Honduras","Italy","Ethiopia","Haiti","Korea, South","Afghanistan","Burundi","Singapore","Czechia","Egypt","Sierra Leone","Bolivia","Malta","Russia","Saudi Arabia","Netherlands","Pakistan","Kosovo","Gambia","China","Ireland","Qatar","Slovakia","France","Lithuania","Serbia","Bosnia and Herzegovina","Kyrgyzstan","Bhutan","Romania","Togo","Niger","Philippines","Cote d'Ivoire","Rwanda","Congo (Kinshasa)","Uzbekistan","Burma","Bangladesh","Barbados","Nicaragua","Norway","Botswana","Saint Vincent and the Grenadines","Denmark","Dominican Republic","Mexico","Uganda","Zimbabwe","Suriname","Montenegro","Dominica","Indonesia"
173,"7/13/20",557,8,118,133,5579,38008,1308,31550,138,91,23,1374,1022,207,225270,13442,1748,24667,4453,156,50782,289220,19,10328,45467,11,183,28021,21,21067,1412,589,12,29753,592032,73713,773,2302,196720,17223,29,302,6800,4468,146279,124,1229,870,643,223261,15,185100,685,107,18,4951,798,1380,286,2646,3091,842,370,2441,0,440,352,1084,795,803,82,27756,3663,1013,46161,13792,1087,2558,1988,905,24,1385,46025,3017,29800,150376,138,4743,1452,16150,2275,439,2671,873,2664,19,19665,656,7928,5332,1897,11928,839,8524,1804,37987,0,20729,3475,17073,373,5919,97,4195,1323425,14295,772,1488,651,48,1049098,57,65809,30484,8,3106,333,18126,13033,55799,330,2062,1498,695,5580,3287,195441,2430,3022,12348,21454,207,42737,8441,25544,1190,15819,660,511958,177560,193,172810,2370,34,79967,23364,101160,1493,78722,1571,13991,3179,3538,78,21803,528,992,20459,6908,737,3948,8327,261,103227,90,2282,8138,38,29,12361,23134,245830,984,343,543,330,18,37636
174,"7/14/20",557,8,124,133,5601,39066,1338,32110,140,91,23,1374,1022,209,227561,13821,1764,25417,4624,156,52621,292085,19,11025,47298,27,183,29005,21,21511,1412,589,12,30320,612768,74067,773,2321,197733,17242,31,302,6880,4565,160693,124,1261,873,647,226400,15,186000,694,107,18,4981,799,1425,322,2811,3092,842,373,2551,0,440,353,1084,1005,803,83,28492,3841,1016,46897,13999,1091,2629,2001,909,24,1386,46418,3068,29800,150376,138,4765,1455,16695,2277,447,3050,882,2830,19,19989,656,8035,5383,1901,11928,839,8526,1809,39038,0,21348,3664,17175,375,6120,97,4247,1350098,14792,850,1501,651,48,1075882,57,68806,30641,8,3126,1175,18126,13298,56379,331,2091,1499,724,5605,3379,196016,2430,3283,12396,22456,207,42988,8507,26135,1200,16357,661,522375,183048,193,178737,2462,34,80005,23364,101637,1507,78945,1582,14047,3335,3712,78,22049,534,993,20976,7146,752,3983,8655,266,105523,90,2282,8138,38,29,12383,23459,252368,1004,395,573,330,18,39050
175,"7/15/20",557,8,124,133,5601,40256,1379,32476,140,91,23,1374,1022,211,230608,13965,1777,25842,4807,156,54316,295301,19,11249,49120,27,183,29822,22,22270,1412,589,12,30809,635757,74433,773,2339,198820,17253,31,311,6880,4565,165591,124,1265,883,647,230994,15,186400,695,149,18,5012,799,1444,325,2951,3095,842,379,2673,0,440,356,1313,1073,803,83,28928,3927,1019,47545,14292,1093,2729,2007,916,24,1403,47412,3638,29900,150376,138,4796,1485,17256,2285,486,3255,882,2993,19,20370,656,8114,5431,1904,13728,845,8538,1810,40090,0,21931,3664,17244,375,6257,98,4275,1397531,15107,902,1522,651,48,1090645,57,71736,31260,8,3156,1175,18641,13640,56915,331,2137,1506,736,5735,3420,196246,2430,3606,12460,22824,207,43256,8640,26691,1213,16979,661,530801,187622,194,178737,2545,34,80038,23364,102168,1514,79161,1593,14417,3534,3735,78,22189,543,993,21440,7363,770,4248,8783,270,106963,90,2282,8138,48,29,12396,23636,257681,1014,425,581,330,18,40345
176,"7/16/20",782,8,199,133,5601,40256,1481,32790,144,91,23,1374,1022,211,232873,14360,1791,26520,4989,156,56495,296814,19,11534,49780,27,183,30675,22,22915,1450,626,12,31188,653751,98281,773,2340,199834,17289,32,311,6880,4676,178183,124,1288,885,678,233982,15,186900,695,155,18,5233,800,1444,325,3108,3096,842,380,2818,0,440,356,1492,1107,803,83,29505,4033,1021,48381,14633,1095,2825,2012,917,24,1403,48448,3983,29900,150376,138,4809,1485,17805,2300,496,3852,887,3153,19,20744,656,8162,5483,1910,13728,845,8541,1815,41450,0,22492,3865,17335,397,6422,98,4333,1428520,15430,902,1522,651,69,1107204,57,80637,31404,8,3220,1175,18944,13913,57370,331,2214,1506,769,5809,3565,196483,2430,3738,12519,23151,207,43577,8725,27302,1219,17882,662,538467,191161,194,198509,2640,34,80064,23364,102597,1523,79371,1595,14799,3612,3821,78,22312,546,1013,21748,7607,811,4248,9003,271,108725,91,2282,8138,48,29,12410,24423,264202,1023,438,600,357,18,41834
177,"7/17/20",782,8,210,133,5637,40256,1643,33153,144,91,23,1374,1022,213,235300,14620,1809,27494,23365,163,58492,299449,19,11637,52607,27,183,31479,22,23044,1462,626,12,31765,677423,98436,803,2354,201013,17289,32,311,6880,4727,182230,124,1348,895,679,238086,15,187200,701,155,18,5257,800,1452,337,3339,3096,842,385,2902,0,440,357,1596,1111,803,83,29924,4081,1022,49020,14938,1095,2929,2023,921,24,1413,48917,4440,29900,150376,138,4809,1485,18450,2304,519,3972,887,3279,19,21348,656,8274,5529,1912,13728,845,8546,1814,42772,0,23123,3865,17501,408,6560,98,4333,1447408,15744,913,1568,651,69,1122720,57,85836,31757,8,3222,1175,19211,14183,57856,331,2264,1506,788,5859,3661,196806,2430,3877,12556,23273,207,43833,8733,27868,1237,18200,662,545909,194218,194,204276,2811,49,80092,23364,103023,1523,79371,1600,15179,3648,10704,78,22488,548,1014,22067,8000,819,4313,9127,273,110098,91,2282,8138,48,29,12410,24607,271239,1023,439,610,378,18,43268
178,"7/18/20",782,8,221,136,5707,43029,1918,33369,144,91,23,1374,1022,213,237788,14921,1828,28482,23365,163,60528,301794,19,11695,54105,27,183,31836,22,23249,1462,626,12,32372,700087,98564,803,2362,202010,17289,35,313,6880,4810,191059,124,1348,899,693,241955,15,187400,712,155,18,5511,801,1457,451,3498,3096,842,418,2966,0,440,357,1921,1135,803,83,30292,4106,1024,49687,15105,1097,3018,2035,922,24,1413,49269,5122,30300,150376,138,4838,1515,18967,2308,534,3972,901,3436,19,21675,656,8395,5578,1912,13728,845,8553,1815,44004,0,23294,3865,17599,472,6705,98,4333,1459072,16051,973,1568,651,69,1131121,57,91793,31901,8,3223,1175,19211,14376,58204,331,2311,1506,822,5948,3801,196949,2430,3877,12572,23634,207,44086,8761,28380,1237,18553,662,549387,197735,194,205929,2968,49,80137,23364,103377,1530,79371,1600,15564,3669,13109,82,22617,551,1014,22465,8366,834,4335,9279,276,111642,91,2282,8138,48,29,12410,25094,254941,1023,472,627,385,18,45401
179,"7/19/20",782,8,221,136,5707,43401,2171,33547,154,91,23,1374,1022,213,240087,15132,1851,29164,25539,163,62836,303992,19,11868,55913,27,183,32397,22,24901,1620,666,12,32965,724578,98975,803,2369,203002,17321,42,313,6880,4871,194865,124,1400,900,706,245081,15,188070,714,155,18,5591,801,1462,536,3788,3096,842,441,3019,0,440,360,1921,1153,803,83,30539,4205,1028,50339,15333,1099,3101,2041,927,24,1413,49621,5616,30300,150376,138,4868,1562,19490,2308,547,6844,901,3632,19,22154,656,8398,5629,1912,13728,847,8555,1820,45150,0,23502,4034,17659,505,6831,100,4464,1514300,16400,1063,1603,651,69,1160087,57,95804,31955,8,3232,1175,19603,14467,58290,332,2352,1506,850,6002,3905,197162,2430,3877,12643,23741,207,44371,8836,28924,1261,18875,664,552644,203259,194,208030,3069,57,80162,23364,103782,1538,79668,1601,0,3755,13109,83,22747,554,1014,23072,8659,838,4335,9387,278,113556,91,2282,8138,48,29,12452,25561,263091,1071,472,656,385,18,46977
180,"7/20/20",782,8,221,140,5707,46790,2307,33769,160,91,23,1374,1045,213,242351,15389,1856,30075,26685,163,64950,306816,19,12477,58598,27,183,33186,22,25331,1620,666,12,33455,753050,99248,803,2397,204011,17330,57,319,6880,4940,208144,124,1411,903,709,248746,15,188221,741,155,18,5771,803,1464,588,4286,3105,842,479,3194,0,440,365,1932,1180,803,83,30771,4521,1034,50919,15677,1103,3183,2048,929,24,1414,49964,6258,30300,150376,138,4884,1577,19939,2321,575,6983,901,3826,19,22743,656,8545,5683,1912,13728,847,8562,1821,46608,0,24206,4034,17716,506,6965,100,4479,1555339,16646,1100,1625,651,69,1182018,57,98840,32725,8,3257,1175,20001,14599,58592,332,2397,1506,855,6044,4144,197431,5448,4095,12698,23741,207,44584,8918,29473,1273,19290,664,561397,207259,194,210468,3226,57,80204,23364,104191,1538,79861,1601,0,4003,14776,83,24454,560,1018,23281,8857,848,4528,9521,280,115397,91,2492,8138,48,29,12462,25976,267407,958,488,705,426,18,48466
181,"7/21/20",782,8,221,142,5835,46790,2391,33999,165,91,23,1374,1045,214,244840,15636,1869,31122,27756,165,67147,309241,19,12684,60531,27,183,34176,23,26090,1677,666,12,33894,782607,99501,803,2397,205214,17347,64,319,6920,5071,229175,127,1437,907,710,252246,15,188628,751,155,18,5891,805,1495,601,4662,3105,842,489,3322,0,440,365,1950,1282,803,81,31139,4643,1035,51520,15815,1108,3278,2064,934,24,1416,50354,6757,30500,150376,138,4904,1607,20443,2326,592,7471,917,3977,19,23310,656,8770,5741,1912,13728,847,8566,1822,47922,0,24766,4235,17849,523,7119,100,4530,1591975,16983,1132,1648,651,69,1210849,58,101613,33125,8,3283,1175,20482,14856,59061,332,2463,1511,876,6108,4315,197628,5506,4095,12758,23924,207,44795,9144,30075,1288,19721,665,571049,210398,194,213175,3369,57,80244,23364,104641,1556,80084,1607,0,4159,15536,83,24663,578,1018,23623,8995,867,4790,9872,280,117202,94,2492,8138,48,37,12475,26466,270147,958,510,739,426,18,50255
182,"7/22/20",918,11,236,142,5835,49488,2487,34369,174,91,23,1374,1045,217,247230,15872,1889,31828,28856,176,69405,311431,19,12840,62815,27,183,35035,25,26090,1677,666,12,34412,817209,99937,803,2428,206365,17369,69,324,6920,5071,236260,128,1452,911,711,255945,15,189140,762,189,18,5999,805,1499,604,5160,3107,842,501,3448,0,440,365,2720,1282,803,81,31541,5031,1035,52247,16061,1118,3394,2077,940,24,1425,50848,7135,30500,150376,138,4927,1619,20974,2339,613,7752,919,4086,22,24044,656,8775,5793,1912,13728,847,8574,1823,51349,0,25244,4235,17943,528,7276,100,4591,1620313,17369,1150,1661,651,69,1233269,58,107951,33455,8,3300,1175,20878,15174,59439,332,2523,1513,882,6170,4448,197842,5645,4236,12817,24550,270,45015,9328,31066,1292,20030,665,579295,213490,195,219783,3505,58,80297,23364,105018,1556,80600,1611,0,4367,18038,83,24862,584,1022,24383,9282,889,5105,10149,280,119208,94,2492,8674,48,37,12500,26905,275454,971,510,774,538,18,52164
183,"7/23/20",918,11,241,142,5855,51260,2596,34687,184,91,23,1374,1045,218,249212,16100,1901,32704,30150,178,71268,313696,19,12947,65447,27,183,35932,26,27801,1677,756,12,34826,849432,100504,803,2498,207374,17394,72,324,6920,5254,245771,128,1483,912,711,259423,15,189696,779,189,18,6063,805,1499,610,5522,3107,842,504,3505,0,440,365,2720,1373,803,81,31997,5252,1035,52915,16559,1124,3555,2094,946,24,1425,51235,7446,30500,150376,138,4949,1666,21547,2341,621,8127,920,4206,22,26797,657,8938,5851,1915,14539,847,8577,1823,53007,0,25734,4463,18042,532,7415,100,4647,1693214,17369,1216,1678,651,69,1261624,60,113864,34544,8,3312,1175,21173,15407,59755,332,2608,1513,929,6291,4607,198192,5785,4236,12866,24602,270,45172,9422,31970,1297,20614,665,587728,215731,195,236596,3614,60,80341,23364,105420,1577,80943,1616,0,4555,18038,85,25349,585,1024,24502,9499,900,5109,10472,286,120976,94,2492,8674,52,39,12541,27625,283382,975,514,804,643,18,53945
184,"7/24/20",918,11,242,143,5890,51823,2679,35010,191,91,23,1374,1045,218,251319,16282,1907,33428,31045,180,73317,316169,19,13053,68022,39,183,36573,26,28438,1953,756,12,35205,885573,100765,803,2498,208477,17425,72,324,6920,5357,263054,128,1506,917,711,259423,15,189919,780,189,18,6098,810,1521,662,5579,3109,842,510,3640,0,440,365,3282,1373,803,81,32419,5306,1036,53607,16948,1133,3778,2103,947,24,1427,51628,7574,30500,150376,138,4949,1671,22082,2345,631,8795,920,4299,22,26917,657,9019,5906,1915,14539,852,8594,1823,54061,0,26243,4463,18124,543,7549,104,4647,1785359,18076,1363,1678,651,69,1279414,60,119667,34544,8,3324,1175,21464,15608,60092,332,2637,1513,940,6364,4713,198320,5966,4365,12890,24793,279,45352,9590,32903,1297,20951,665,596064,217782,196,237434,3753,60,80409,23364,105750,1577,80945,1616,0,4555,19203,85,25373,587,1025,25752,9880,907,5305,10831,288,122090,94,2492,8674,52,39,12541,27980,288819,982,518,853,664,18,55354
185,"7/25/20",1036,11,242,143,5890,52571,2794,35217,200,91,23,1374,1045,218,253213,16438,1911,34131,31612,181,75217,318095,19,13128,70518,39,183,36885,26,29494,2350,756,12,35689,917568,100969,803,2528,209487,17438,75,328,6920,5427,265077,128,1546,920,714,267850,15,190055,797,189,18,6152,810,1521,696,5579,3109,842,553,3736,0,440,365,3752,1639,803,81,32753,5355,1041,54373,17374,1142,3866,2106,948,24,1434,52182,7743,30700,150376,138,4966,1692,22684,2349,641,9746,920,4430,22,27025,657,9174,5970,1922,14539,852,8600,1823,55299,0,26478,4463,18209,593,7648,104,4647,1812913,18088,1447,1678,651,128,1297863,60,125037,34896,8,3329,1175,21606,15909,60425,332,2682,1513,986,6409,4922,198446,6216,4365,12905,25180,279,45521,11428,33831,1313,21169,665,599172,220323,196,237434,3874,60,80459,23364,106024,1577,80945,1616,0,4555,20388,85,25643,599,1027,26110,10178,918,5510,11105,290,123882,94,2492,8752,52,39,12541,28603,295222,982,518,890,739,18,56655
186,"7/26/20",1036,11,242,147,5939,54404,2905,35375,210,91,23,1374,1045,222,255144,16553,1913,35086,32455,181,77144,319954,19,13754,72575,39,183,37202,26,29801,2815,829,12,36110,951166,101447,803,2547,210469,17452,101,328,6920,5564,274925,128,1546,922,714,272547,15,190314,833,191,18,6257,810,1543,734,6260,3111,842,577,3824,0,440,365,3752,1645,803,81,32856,5585,1041,55057,18203,1157,3936,2121,951,24,1437,52510,7833,30900,150376,138,4977,1709,23242,2351,646,9959,926,4653,22,27133,657,9311,6028,1923,14539,852,8601,1823,57028,0,26665,4682,18246,596,7778,104,4825,1846641,18837,1550,1733,651,128,1325804,65,131161,34896,8,3329,1175,21970,16154,60492,332,2745,1514,1025,6477,5039,198593,6386,4365,13007,25198,301,45692,11428,34838,1317,21478,665,602249,222936,196,241026,4027,66,80466,23364,106328,1616,81212,1620,0,4930,21205,86,25794,607,1027,26446,10361,975,5700,11674,292,125683,94,2492,8752,63,39,12618,30204,303810,986,542,925,809,18,58173
187,"7/27/20",1036,11,266,147,6001,56638,3039,35626,220,91,23,1374,1052,225,257019,17066,1919,36181,33494,181,81062,322332,19,13875,75083,39,183,37852,27,30621,3195,829,12,36531,988029,101686,803,2547,211561,17476,104,328,6920,5663,287313,128,1546,927,724,276452,15,190711,840,191,18,6312,810,1562,759,6613,3111,842,579,3920,0,440,369,3752,1667,803,81,33043,5766,1042,55681,18764,1168,4034,2296,958,24,1438,52905,7908,31000,150376,138,4992,1710,23873,2352,646,10195,926,4683,22,32182,657,9617,6065,1924,14539,852,8607,1823,58587,0,27357,4682,18379,602,7903,104,4855,1868749,19233,1616,1742,651,128,1355363,65,136690,35283,8,3331,1175,22636,16462,60669,332,2789,1514,1025,6591,5103,198756,6526,4365,13069,25358,301,45893,11428,35959,1336,21971,665,611109,225624,196,242436,4129,66,80517,23364,106603,1644,81441,1623,0,5220,22296,86,26128,612,1027,26617,10537,1005,5930,12026,293,127414,94,2492,8752,63,39,12652,32014,308142,989,604,965,839,18,60539
188,"7/28/20",1036,11,301,147,6001,57815,3169,35875,229,91,23,1374,1052,225,259116,17125,1927,37316,34488,185,83461,324557,19,14021,77855,39,183,38523,27,31286,3285,829,12,36920,1019735,101992,803,2554,212557,17491,104,330,6950,5931,297967,128,1574,929,724,280044,15,191279,849,191,18,6404,813,1562,766,7117,3111,842,596,4050,0,440,369,4833,1728,804,85,33190,5971,1049,56467,19004,1178,4099,2317,967,24,1438,53202,8021,31100,150376,138,4999,1753,24495,2353,664,10421,931,4776,22,32746,657,9619,6103,1926,15320,852,8612,1823,60240,0,27824,4943,18528,616,8071,105,4959,1922802,19592,1694,1761,651,141,1389425,67,142777,35572,8,3339,1175,23351,16785,61442,332,2830,1514,1070,6655,5281,199031,6685,4467,13132,25389,304,46098,11429,37025,1355,22506,665,619204,228569,196,244883,4267,66,80594,23364,106849,1660,81443,1643,0,5441,22296,86,26446,612,1027,26996,10793,1036,6095,12937,294,130292,95,2492,8752,63,39,12686,33947,314538,1028,887,1003,931,18,62138
189,"7/29/20",1036,11,395,164,6001,59517,3250,36140,229,91,23,1374,1052,225,261200,17311,1931,38218,35629,185,85546,326628,19,14248,80596,39,183,39327,27,31286,3289,829,12,37357,1055348,102344,803,2568,213539,17513,164,330,6950,6020,309601,130,1574,935,724,283915,15,191551,856,225,18,6438,813,1562,771,7461,3111,842,604,4280,0,440,373,5016,1760,806,85,33643,6173,1072,57330,19270,1187,4178,2333,978,24,1438,53626,8121,31100,150376,138,4999,1753,25168,2355,667,10421,935,4889,22,43489,657,9759,6151,1926,15320,852,8617,1823,61421,0,28366,4943,18628,638,8206,105,5027,1956807,20082,1694,1780,651,144,1414155,67,148695,35824,8,3346,1175,24024,17040,61765,332,2883,1518,1134,6725,5443,199796,6763,4467,13183,25471,304,46308,11482,38236,1362,23305,665,628482,231198,200,246131,4463,66,80680,23364,107135,1675,81632,1643,0,5586,23985,88,26609,626,1028,65064,11160,1085,6437,13680,295,132960,96,2492,8752,63,39,12727,35302,320100,1028,924,1003,931,18,64292
190,"7/30/20",1036,11,437,164,6119,60825,3548,36483,237,91,23,1374,1052,230,263519,17658,1937,39166,36816,185,87434,328327,19,14399,83780,39,183,39945,30,32096,3803,829,12,37840,1094374,102906,803,2607,214535,17546,166,330,6950,6554,326171,132,1606,940,726,283915,16,191992,862,225,18,6458,813,1562,778,7807,3125,2182,618,4404,0,440,373,5077,1875,807,85,33987,6319,1084,57932,19565,1195,4267,2391,994,24,1439,53909,8165,31100,150376,138,4999,1761,25882,2355,670,10421,935,4962,22,43850,657,9983,6193,1930,15320,852,8644,1825,61421,0,28997,4943,18758,641,8362,105,5192,2008854,20537,1824,1797,651,144,1438160,67,154387,36044,8,3353,1175,24774,17269,62444,332,2952,1518,1214,6776,5554,199974,6950,4606,13233,25509,304,46491,11569,39638,1362,23582,665,637217,235658,200,247177,4463,68,80787,23364,107377,1695,81764,1644,0,5959,25037,89,27007,641,1028,65178,11428,1106,6796,14464,296,135136,96,2492,8752,63,44,12780,36470,327115,1028,1004,1080,1005,18,65907
191,"7/31/20",1036,34,460,196,6137,60825,3786,36783,237,91,23,1374,1052,230,265830,17960,1937,40081,37873,185,89275,330507,19,14492,86499,39,183,40516,30,33365,4130,829,12,38211,1145629,103072,803,2613,215516,17573,171,330,6950,6698,342461,132,1635,947,743,287127,16,192636,862,225,18,6458,813,1562,782,8109,3135,2182,619,4531,0,441,373,5324,1914,807,85,34374,6396,1094,58525,20087,1217,4341,2439,1004,24,1441,54255,8419,31300,150376,138,4999,1761,26474,2367,673,11129,935,5043,22,45102,657,10204,6233,1934,15320,852,8647,1825,61421,0,29557,5223,18911,645,8495,105,5192,2037982,20988,1837,1821,651,171,1461885,67,160708,36213,8,3364,1175,25347,17571,62686,332,2961,1518,1214,6822,5694,200229,7195,4606,13259,25509,304,46740,11587,41137,1362,23968,665,645316,237548,200,247177,4463,68,80907,23364,107578,1742,81764,1644,0,5959,26419,89,27346,647,1028,65265,11750,1119,7030,15299,297,136253,98,2492,8752,63,44,12780,37509,334867,1045,1011,1161,1293,18,67919
192,"8/1/20",1036,34,461,196,6137,62511,3966,36984,256,91,23,1374,1052,230,268102,18435,1943,41038,38416,185,91886,332411,19,14603,89026,39,183,40755,30,33365,4493,829,12,38666,1186203,103201,803,2643,216494,17590,187,330,6950,6882,347227,132,1635,955,743,294187,16,192908,862,225,18,6480,813,1598,787,8444,3142,2182,623,4585,0,441,373,5390,1919,807,85,34709,6420,1099,59213,20308,1221,4373,2514,1011,24,1444,54615,8477,31500,150376,138,5019,1795,27113,2369,673,11404,945,5115,22,45677,657,10622,6276,1934,15320,856,8664,1825,61421,0,29750,5223,18984,654,8634,105,5192,2062876,21419,1860,1826,651,173,1468689,67,167239,36213,8,3389,1175,25748,17816,62896,332,3018,1518,1214,6838,5794,200460,7601,4606,13280,25510,304,46926,11605,42455,1375,24156,666,648961,240081,206,248577,4863,68,81018,23364,107779,1742,81764,1644,0,6312,27274,89,27592,660,1032,65557,11801,1144,7319,15833,298,136839,98,2492,8752,63,45,12783,38244,342527,1045,1016,1194,1445,18,68975
193,"8/2/20",1036,34,476,197,6137,65132,4249,37111,268,91,23,1374,1052,230,270228,18968,1943,42093,39346,185,94111,333976,19,14961,91302,113,183,41097,30,34313,4701,1589,12,39007,1230509,103284,803,2670,217497,17598,187,330,6950,6972,358037,135,1635,959,743,298091,16,193594,863,225,18,6505,814,1598,787,8825,3142,2182,625,4689,0,441,374,5390,1945,821,85,34881,6684,1131,59739,20663,1225,4438,2517,1023,24,1445,54863,8740,31500,150376,138,5028,1837,27760,2373,696,11622,947,5174,22,47571,657,10623,6317,1935,15320,856,8668,1825,61421,0,29861,5408,19063,676,8809,105,5498,2098976,21901,1911,1831,651,173,1513446,75,173727,59344,8,3413,1175,26476,17942,62943,334,3031,1523,1253,6901,5854,200589,7931,4832,13352,25669,304,47179,11708,44066,1375,24510,666,652372,242055,207,249397,4989,68,81113,23364,108002,1746,81764,1645,0,6359,27927,90,27750,663,1032,65821,11887,1169,7424,16838,302,137905,98,2492,8752,63,45,12887,38824,353442,1070,1057,1227,1445,18,70237
194,"8/3/20",1036,34,503,202,6194,67031,4645,37318,283,91,23,1374,1070,244,272535,19629,1946,43330,40285,186,96103,336330,19,15026,94129,113,183,41849,30,34313,5109,1589,12,39335,1282215,104058,803,2693,218491,17639,211,340,6950,7108,363751,135,1640,962,745,302457,16,194173,863,225,18,6591,814,1598,794,9286,3142,2182,633,6590,0,441,378,6419,2047,825,85,35056,6964,1155,60326,31851,1227,4517,2524,1048,24,1445,55090,9327,31600,150376,138,5044,1837,28348,2382,698,11875,947,5209,22,49834,657,10799,6356,1937,15320,856,8684,1825,61421,0,30372,5408,19336,765,8954,105,5537,2157484,22375,1930,1854,651,174,1528979,75,180258,70985,8,3415,1175,27187,18167,63163,334,3031,1523,1258,6920,5921,200766,8240,4832,13406,25669,304,47454,11812,45569,1397,25390,666,660235,243713,207,249397,5190,79,81234,23364,108254,1771,81764,1647,0,6592,28743,93,28006,673,1037,66049,11955,1222,7727,18051,302,139860,98,2913,8752,63,45,12920,38824,357444,1073,1238,1278,1869,18,72050
195,"8/4/20",1600,44,506,202,6194,68871,4839,37565,296,91,23,1374,1070,260,274932,19994,1950,44792,41199,189,98442,338291,19,15156,96948,124,183,42784,31,35563,5667,1589,12,39576,1328336,104377,944,2703,219506,17661,556,340,6980,7221,377266,135,1640,974,745,306430,16,194568,894,225,18,6632,835,1728,795,9798,3144,2182,640,6851,0,441,381,6618,2078,825,85,35321,7154,1160,60906,32165,1233,4589,2537,1065,24,1446,55385,9930,31600,150376,138,5057,1880,28840,2396,699,12146,947,5291,24,51395,657,10941,6399,1948,15320,856,8702,1825,69803,0,30850,5609,19464,778,9111,105,5623,2190361,22802,1955,1884,651,174,1577851,76,186317,71168,8,3431,1175,28020,18167,63425,334,3123,1524,1385,6988,6116,200976,8598,4832,13501,25742,304,47768,11909,47182,1401,26437,668,667769,245314,207,254286,5190,115,81417,23364,108539,1777,82298,1650,0,6839,29513,93,28584,690,1057,66270,12191,1237,7821,18783,305,141750,100,2913,8752,63,46,12958,40122,361764,1102,1238,1327,2032,18,73889
196,"8/5/20",1600,53,520,214,6194,70680,4974,37840,311,91,23,1374,1070,260,277463,20553,1954,45658,42070,189,101025,340168,19,15389,99852,124,183,43812,32,36384,5786,1589,12,39945,1378105,104678,944,2725,220546,17700,563,340,6980,7480,387316,135,1641,987,745,310337,16,195281,898,225,18,6757,838,1728,797,10148,3148,2182,652,7038,0,441,392,6907,2137,828,85,35642,7374,1171,61610,32430,1241,4688,2541,1079,24,1447,55739,10444,31600,150376,138,5057,1974,29275,2409,705,12470,961,5291,24,53427,657,11119,6443,1954,15320,856,8713,1825,70910,0,31556,5609,19596,795,9236,105,5750,2230542,23238,2010,1909,651,175,1598624,76,192355,71318,8,3463,1175,28858,18676,63756,334,3155,1524,1476,7101,6225,201323,9027,4832,13543,25840,304,48031,12320,48898,1427,27373,670,675069,247089,235,256058,5480,136,81592,23364,108831,1824,82592,1656,0,7042,30099,96,28992,697,1057,66837,12484,1258,8048,19291,308,143824,100,2913,8857,63,46,12993,40539,365311,1102,1264,1446,2178,18,75645
197,"8/6/20",1600,53,544,215,6243,71609,5123,38087,311,95,23,1374,1070,260,279724,21548,1956,46675,43135,189,103197,342168,19,15814,103297,125,183,44369,32,36638,6264,1589,12,40276,1427005,105128,944,2754,221574,17728,575,353,6980,7607,394759,135,1716,994,745,314332,16,195935,907,245,18,6800,838,1728,799,10412,3148,2182,660,7266,0,441,395,7210,2184,839,85,36041,7622,1178,62330,32637,1251,4758,2564,1095,24,1447,56015,11118,31600,150376,138,5083,2042,29696,2429,705,12470,961,5443,24,55313,657,11560,6484,1956,15320,856,8728,1833,72263,0,32008,5704,19690,827,9379,105,5848,2272299,23667,2042,1927,651,175,1623870,76,198495,71463,8,3464,1175,30241,18918,64200,334,3227,1524,1476,7186,6355,201642,9415,4893,13629,25903,304,48312,12749,50553,1435,28139,675,682278,248948,237,258099,5480,146,81788,23364,109142,1846,82968,1658,0,7373,30764,96,29289,710,1057,66852,12802,1297,8174,20059,309,145584,100,2913,8857,63,49,13046,41393,370098,1113,1345,1505,2296,18,77557
